y,x1,x2,x3,x4,x5,u
-7.459999999999999,0.27,-1.22,-0.87,-1.68,-0.63,-7.459999999999999
14.04,-1.23,0.62,-0.75,0.28,0.75,14.04
10.68,1.17,-0.35,0.31,0.34,1.27,10.68
23.04,0.78,1.3,-1.66,-0.66,1.03,23.04
22.12,0.58,-0.13,-0.47,0.79,-1.98,22.12
20.820000000000004,0.79,0.09,-0.49,0.5,-0.39,20.820000000000004
11.25,0.03,-0.05,0.74,0.16,-1.91,11.25
-2.41,-1.39,-1.08,0.46,0.56,1.67,-2.41
25.83,-1.01,1.31,-1.94,0.02,0.25,25.83
-5.26,0.24,-0.31,0.12,-1.24,0.87,-5.26
10.02,0.25,0.36,-0.28,-0.33,0.52,10.02
11.94,1.59,-1.39,-1.44,0.27,-0.33,11.94
5.91,0.12,-0.02,0.62,-0.29,-1.21,5.91
12.120000000000001,-0.79,-0.16,-1.25,-0.04,0.06,12.120000000000001
12.379999999999999,-0.36,0.21,-1.61,-0.95,-1.14,12.379999999999999
34.74,0.88,2.31,-0.88,-0.24,-0.69,34.74
12.85,0.22,-0.61,0.28,0.67,-1.22,12.85
-5.63,0.27,-1.79,-0.26,-0.32,-0.23,-5.63
8.120000000000001,-0.31,-0.49,-0.27,0.24,0.27,8.120000000000001
14.75,0.12,-0.57,1.08,1.53,-1.29,14.75
1.8800000000000001,0.16,-0.47,0.93,-0.01,0.05,1.8800000000000001
1.3999999999999995,0.49,-0.3,1.68,0.51,0.93,1.3999999999999995
13.219999999999999,-0.22,-0.12,0.81,0.71,-1.25,13.219999999999999
18.4,0.13,0.47,-0.13,0.38,-0.09,18.4
-13.620000000000001,-2.25,-1.31,0.97,-0.24,0.19,-13.620000000000001
6.819999999999999,-0.0,-0.83,-0.47,0.33,0.43,6.819999999999999
-3.34,2.19,-0.48,1.67,-0.86,0.49,-3.34
0.17000000000000082,0.18,-0.13,-0.01,-0.62,0.9,0.17000000000000082
16.72,-0.84,0.32,0.76,1.38,0.97,16.72
1.740000000000001,0.57,-0.64,-0.79,-1.14,-1.23,1.740000000000001
-8.239999999999998,-0.0,-0.73,1.2,-0.58,0.09,-8.239999999999998
-0.7499999999999991,-0.26,-1.4,1.09,0.7,0.81,-0.7499999999999991
9.360000000000001,0.59,-0.76,-0.74,0.45,1.54,9.360000000000001
32.4,0.39,0.98,-0.53,1.1,-0.42,32.4
14.370000000000001,0.24,-0.37,0.89,0.9,-1.48,14.370000000000001
32.17999999999999,1.33,2.38,-0.36,-0.13,1.24,32.17999999999999
-10.86,0.07,-0.0,1.9,-1.35,-0.79,-10.86
-6.190000000000001,0.42,-1.62,-0.37,-0.38,0.96,-6.190000000000001
-4.6899999999999995,0.69,-1.68,-0.69,-0.69,-0.22,-4.6899999999999995
17.06,-1.1,0.45,-0.69,0.59,-0.0,17.06
14.200000000000001,-0.97,1.39,1.42,0.29,-0.24,14.200000000000001
5.37,-1.06,1.07,0.82,-0.81,-0.69,5.37
-1.2499999999999978,0.46,-1.18,-0.63,-1.04,-1.01,-1.2499999999999978
28.220000000000002,-0.72,0.91,-1.75,0.43,0.26,28.220000000000002
5.530000000000001,0.97,0.26,-0.38,-0.82,0.99,5.530000000000001
-0.019999999999999574,0.5,-0.49,0.91,-0.45,-0.0,-0.019999999999999574
14.990000000000002,-0.6,0.53,-0.99,-0.3,-0.65,14.990000000000002
27.05,0.26,0.39,-1.1,0.41,-1.48,27.05
6.5600000000000005,2.19,-0.51,1.05,0.2,0.24,6.5600000000000005
17.37,-1.17,0.84,0.05,0.47,-0.09,17.37
1.6600000000000006,0.13,-0.89,-0.15,-0.42,-0.71,1.6600000000000006
10.299999999999999,0.13,0.36,0.25,-0.1,0.41,10.299999999999999
23.71,0.24,0.1,0.17,1.18,-1.21,23.71
32.58,-0.32,0.34,-1.58,1.38,0.25,32.58
-0.5800000000000012,0.96,1.12,0.41,-2.23,0.15,-0.5800000000000012
18.5,0.21,-1.09,-1.79,0.46,-1.25,18.5
11.279999999999998,2.06,0.26,1.35,0.03,0.75,11.279999999999998
34.099999999999994,0.05,1.01,-2.04,0.89,0.67,34.099999999999994
4.870000000000003,-0.15,-0.41,-0.3,0.28,1.21,4.870000000000003
-10.78,-0.53,-1.7,2.48,0.67,-0.39,-10.78
13.900000000000002,1.19,0.93,0.49,-0.48,0.67,13.900000000000002
1.5699999999999994,1.09,-1.72,0.22,0.3,0.27,1.5699999999999994
20.080000000000002,0.05,1.19,-0.21,-0.0,0.32,20.080000000000002
-0.8999999999999979,-0.18,-1.39,0.21,0.23,-0.37,-0.8999999999999979
-10.100000000000003,-0.13,-3.18,1.21,0.9,-1.34,-10.100000000000003
29.61,-0.68,1.45,-1.15,0.48,-0.49,29.61
17.520000000000003,0.41,0.05,-0.28,0.39,-0.49,17.520000000000003
-11.67,-1.78,-0.93,-1.05,-1.6,0.37,-11.67
15.71,-0.17,0.35,0.52,0.76,0.41,15.71
29.290000000000003,-0.98,0.58,0.22,2.19,0.01,29.290000000000003
10.85,0.38,-0.09,0.05,-0.02,-0.43,10.85
23.740000000000002,0.18,0.62,-0.42,0.84,0.71,23.740000000000002
-6.779999999999999,-0.88,-0.96,0.45,-0.59,-1.05,-6.779999999999999
7.52,1.72,-0.97,-1.52,-0.78,0.23,7.52
30.08,0.07,1.89,-0.77,0.24,1.13,30.08
37.63,-0.66,0.7,-1.83,1.76,0.99,37.63
-2.3600000000000003,-0.68,0.83,1.31,-1.29,-0.6,-2.3600000000000003
10.260000000000002,1.35,0.07,0.44,0.07,0.89,10.260000000000002
25.21,0.51,0.11,-2.1,0.64,0.73,25.21
-0.029999999999999805,-1.24,-1.17,0.52,0.19,-1.97,-0.029999999999999805
-0.3000000000000005,-0.82,0.31,0.68,-0.58,-0.15,-0.3000000000000005
13.36,-0.88,1.32,0.17,-0.67,-1.16,13.36
17.340000000000003,-1.27,1.81,-0.17,-0.4,-0.21,17.340000000000003
10.78,-0.63,-0.11,0.03,0.02,-1.26,10.78
6.370000000000001,0.89,-0.55,-0.66,-0.7,-1.05,6.370000000000001
6.029999999999999,0.27,0.89,-0.72,-1.84,-1.03,6.029999999999999
-3.0999999999999996,-0.45,-1.23,-0.6,-0.55,-0.02,-3.0999999999999996
16.02,-1.45,0.58,1.66,1.43,-0.58,16.02
17.87,0.67,0.55,-0.04,0.18,0.68,17.87
16.68,0.88,-0.81,0.75,1.67,0.88,16.68
-8.74,1.54,-2.58,0.6,0.26,1.03,-8.74
-10.990000000000002,-1.13,-0.51,0.9,-1.06,0.24,-10.990000000000002
-5.030000000000001,-0.02,-0.2,0.57,-1.12,-0.78,-5.030000000000001
-15.950000000000001,-0.14,-1.2,1.23,-0.8,0.79,-15.950000000000001
31.419999999999995,-0.88,0.7,-1.61,1.41,1.14,31.419999999999995
-14.42,-0.55,-0.83,0.46,-1.53,0.03,-14.42
-3.8300000000000005,-0.81,-0.25,-0.64,-0.8,1.7,-3.8300000000000005
12.700000000000001,0.78,-1.48,-0.88,0.86,0.97,12.700000000000001
-8.580000000000002,-1.39,0.7,0.27,-1.94,-0.4,-8.580000000000002
10.980000000000002,-0.14,0.05,-1.32,-0.76,-0.62,10.980000000000002
5.119999999999999,-0.54,-0.52,-0.13,0.31,1.77,5.119999999999999
14.97,0.87,1.32,-0.48,-1.0,0.8,14.97
27.39,-0.02,0.73,-0.88,0.65,-0.18,27.39
9.879999999999999,-0.46,-0.37,0.49,0.77,-0.37,9.879999999999999
15.329999999999998,0.34,0.34,0.74,0.99,1.81,15.329999999999998
12.159999999999998,-0.47,1.46,0.12,-1.09,-0.65,12.159999999999998
16.490000000000002,0.47,0.72,-1.02,-0.76,-0.53,16.490000000000002
-0.4399999999999977,-0.86,-1.88,-2.22,-0.38,0.25,-0.4399999999999977
3.079999999999999,0.66,-1.36,-1.35,-0.53,0.0,3.079999999999999
25.56,1.01,0.72,-0.37,0.36,-0.84,25.56
8.68,0.07,-0.06,1.4,0.49,-0.77,8.68
10.09,-0.76,-0.33,-1.56,-0.23,-0.14,10.09
2.560000000000001,0.47,0.61,0.1,-1.63,-1.22,2.560000000000001
2.3000000000000016,-0.61,0.65,0.62,-0.25,2.36,2.3000000000000016
25.46,1.56,1.24,0.7,0.46,0.39,25.46
-0.32000000000000006,-1.81,-1.05,-0.22,0.13,-0.12,-0.32000000000000006
-5.619999999999999,0.27,-2.1,0.51,0.06,-0.19,-5.619999999999999
9.809999999999999,0.93,-1.05,-0.24,0.28,-0.85,9.809999999999999
-8.11,-2.0,-1.15,-0.06,-0.25,-0.02,-8.11
-5.9700000000000015,-0.66,-1.31,0.14,-0.17,0.64,-5.9700000000000015
-0.27000000000000024,-0.75,-2.02,-2.6,-0.4,0.13,-0.27000000000000024
-4.049999999999997,-0.23,-0.57,-1.59,-1.89,0.37,-4.049999999999997
4.300000000000001,-0.23,-0.36,-1.54,-0.97,0.05,4.300000000000001
-6.139999999999999,0.28,-0.16,1.38,-0.58,1.29,-6.139999999999999
0.9700000000000006,0.22,0.11,0.93,-0.62,-0.33,0.9700000000000006
20.660000000000004,-1.22,0.94,0.34,1.1,0.2,20.660000000000004
-1.2499999999999996,1.1,-0.75,0.99,-0.4,0.0,-1.2499999999999996
35.019999999999996,0.73,2.33,0.82,0.91,-0.55,35.019999999999996
-2.38,0.16,-0.1,1.41,-0.15,1.33,-2.38
31.969999999999995,-1.3,1.4,-0.86,0.85,-0.86,31.969999999999995
7.829999999999999,0.62,-0.96,1.04,0.85,-0.6,7.829999999999999
16.810000000000002,0.58,0.95,-0.92,-1.03,-1.07,16.810000000000002
1.5699999999999998,-1.21,-1.08,0.92,0.56,-1.7,1.5699999999999998
-7.079999999999998,-0.51,-1.16,0.86,-0.45,-1.54,-7.079999999999998
18.6,0.17,0.61,-0.95,-0.26,-0.9,18.6
12.85,1.24,-0.43,-0.72,-0.05,-0.21,12.85
11.69,0.69,1.22,1.22,-0.38,0.31,11.69
34.58,1.49,1.53,-0.88,0.59,0.42,34.58
20.880000000000003,0.93,1.24,-1.04,-0.69,0.91,20.880000000000003
2.2199999999999998,0.15,-2.23,-1.67,0.66,0.84,2.2199999999999998
7.69,-1.35,1.1,-0.2,-1.02,-0.56,7.69
9.92,-1.22,-0.62,-1.87,-0.07,0.59,9.92
21.76,-1.35,0.02,-0.8,0.67,-2.31,21.76
-9.05,0.71,-1.82,-0.21,-0.71,-0.36,-9.05
10.669999999999996,-1.53,1.66,-1.29,-1.21,1.79,10.669999999999996
4.83,0.32,-1.25,-0.13,-0.24,-1.69,4.83
1.64,-0.76,-0.03,1.27,-0.19,-0.11,1.64
18.73,-0.82,1.1,0.9,0.79,0.11,18.73
8.929999999999998,-1.6,1.09,0.06,-0.31,0.45,8.929999999999998
-11.579999999999998,0.22,-1.07,-0.32,-1.9,0.09,-11.579999999999998
4.330000000000001,1.33,-1.8,0.13,0.67,0.82,4.330000000000001
18.029999999999998,-0.75,-1.1,-0.59,1.19,-1.71,18.029999999999998
6.380000000000001,-1.22,-0.46,-0.98,-0.04,1.41,6.380000000000001
3.4399999999999995,-1.2,-0.15,-0.01,-0.33,-1.58,3.4399999999999995
6.77,-0.64,-0.63,0.63,0.42,-1.55,6.77
-0.1499999999999999,-0.39,-0.5,1.95,0.29,-1.08,-0.1499999999999999
7.74,-0.78,-0.38,0.36,0.48,0.2,7.74
-6.999999999999999,-0.21,-0.14,-0.13,-1.78,-0.06,-6.999999999999999
-12.27,-0.58,-1.65,2.42,0.31,0.01,-12.27
19.64,-0.37,0.73,-1.16,-0.31,-0.95,19.64
-2.4199999999999995,0.72,-0.83,1.1,-0.1,0.77,-2.4199999999999995
37.29,0.4,1.06,-0.94,0.91,-1.86,37.29
5.989999999999999,0.04,-0.55,-1.4,-0.89,-0.64,5.989999999999999
-1.67,-0.2,-0.52,0.08,-0.83,-0.48,-1.67
12.489999999999998,-0.29,0.18,0.85,0.85,0.24,12.489999999999998
24.240000000000002,0.43,0.31,-0.31,0.9,-0.91,24.240000000000002
-15.709999999999997,-2.05,-1.04,1.4,-0.3,0.27,-15.709999999999997
11.469999999999999,-0.27,0.56,0.07,-0.07,0.61,11.469999999999999
12.05,-0.47,0.37,-0.17,-0.11,-0.82,12.05
-18.53,-0.22,-0.54,1.13,-1.68,0.89,-18.53
18.669999999999998,-1.74,0.54,-0.84,0.57,-0.12,18.669999999999998
19.47,-1.43,1.36,0.78,0.5,-0.64,19.47
0.13999999999999901,0.81,-1.28,-2.23,-1.56,-0.92,0.13999999999999901
4.65,-0.75,-0.43,-0.39,-0.65,-2.12,4.65
26.07,0.19,-0.26,-0.7,1.4,-0.24,26.07
21.269999999999996,0.06,0.8,-1.49,-0.02,0.79,21.269999999999996
6.66,-0.09,-1.3,-0.48,0.19,-2.11,6.66
32.89,-1.35,1.97,0.48,1.48,0.87,32.89
18.179999999999996,0.39,-0.31,0.38,1.45,0.83,18.179999999999996
1.88,0.17,-0.17,0.5,-0.53,0.5,1.88
6.65,-0.7,-0.35,-1.03,-0.44,-0.68,6.65
-2.5999999999999983,1.69,-0.89,0.38,-0.95,0.05,-2.5999999999999983
-4.880000000000001,0.29,-1.85,-1.4,-0.95,-1.3,-4.880000000000001
19.38,0.08,0.24,-1.06,0.12,-0.42,19.38
16.339999999999996,-0.1,-0.63,0.49,1.63,0.77,16.339999999999996
8.48,1.39,-1.4,-0.68,0.57,1.51,8.48
11.15,0.65,-1.03,-0.43,0.33,-0.16,11.15
-6.350000000000001,-0.8,-0.29,-0.01,-1.08,0.98,-6.350000000000001
-2.120000000000001,-0.44,-0.07,1.04,-0.12,0.98,-2.120000000000001
0.0399999999999997,-1.03,0.43,0.84,-0.83,-0.18,0.0399999999999997
1.7800000000000002,-0.16,0.21,0.47,-0.91,-0.06,1.7800000000000002
12.250000000000002,1.59,1.05,0.79,-0.19,2.13,12.250000000000002
8.39,1.03,0.04,0.22,-0.46,0.39,8.39
4.559999999999995,0.59,0.7,-0.18,-1.47,0.24,4.559999999999995
20.2,0.71,-0.98,-0.09,1.34,-1.2,20.2
16.529999999999998,-0.28,1.49,0.16,-0.53,-0.01,16.529999999999998
9.32,0.83,-0.2,0.6,0.23,0.32,9.32
19.85,0.66,-0.29,-0.94,0.47,-0.13,19.85
6.120000000000001,-0.45,0.53,1.28,-0.15,0.01,6.120000000000001
7.14,-1.18,-0.22,0.22,-0.02,-0.36,7.14
7.11,0.73,0.06,2.59,0.21,-2.75,7.11
9.370000000000001,-1.11,0.53,-0.64,-0.58,-1.24,9.370000000000001
-3.670000000000001,-0.48,0.19,0.39,-1.02,0.81,-3.670000000000001
2.979999999999999,-1.19,0.44,0.34,-0.93,-1.05,2.979999999999999
11.86,0.38,-0.56,-0.19,0.69,0.48,11.86
15.240000000000002,-0.92,-0.05,-0.93,0.87,1.54,15.240000000000002
1.6699999999999995,-0.85,-0.03,0.92,0.02,0.56,1.6699999999999995
12.62,0.05,-1.06,0.12,1.13,0.31,12.62
-6.290000000000001,1.62,-1.77,0.38,-0.65,-0.88,-6.290000000000001
19.02,1.33,-0.26,-0.35,0.34,-2.15,19.02
30.78,1.35,1.9,0.92,0.41,-0.22,30.78
16.07,-1.08,1.19,0.92,0.45,0.33,16.07
-9.59,0.3,-0.53,2.5,-0.29,-0.43,-9.59
24.549999999999997,1.12,-0.03,-0.02,1.41,0.68,24.549999999999997
-8.36,0.73,-1.42,0.4,-1.01,-0.45,-8.36
12.2,0.18,-0.04,0.65,0.77,0.85,12.2
39.870000000000005,-1.34,2.36,-0.02,1.21,-2.51,39.870000000000005
2.92,-0.27,-1.46,-0.86,0.05,-0.33,2.92
32.589999999999996,1.31,1.77,-0.97,-0.49,-1.03,32.589999999999996
18.02,1.16,0.16,0.03,0.31,-0.31,18.02
14.58,-0.86,0.05,-0.27,0.35,-1.63,14.58
13.61,0.19,-0.69,0.15,0.91,-0.56,13.61
3.920000000000001,1.2,-1.74,1.54,1.24,-0.89,3.920000000000001
-13.33,-0.88,-1.49,0.92,-0.33,-0.4,-13.33
25.709999999999997,-1.12,1.81,-0.97,0.02,0.22,25.709999999999997
11.68,-0.4,-0.6,-0.37,0.57,-0.35,11.68
-10.379999999999999,1.63,-0.78,0.75,-1.76,-0.78,-10.379999999999999
-0.09000000000000163,-0.82,-1.1,0.28,-0.11,-2.28,-0.09000000000000163
27.250000000000004,2.0,0.18,0.0,1.31,0.99,27.250000000000004
-18.42,-0.3,-1.95,0.56,-0.96,1.24,-18.42
1.6400000000000017,-0.78,-0.45,-1.34,-1.26,-0.11,1.6400000000000017
1.69,-0.2,-0.48,2.05,0.6,0.01,1.69
-6.680000000000001,-2.76,0.83,2.99,-0.19,-0.81,-6.680000000000001
10.58,0.16,-1.43,0.46,1.5,-0.67,10.58
-2.8699999999999983,-0.64,-0.08,-0.5,-1.51,-0.39,-2.8699999999999983
26.39,-0.59,1.37,1.16,1.4,0.8,26.39
3.6700000000000004,0.21,-0.87,1.33,0.35,-1.25,3.6700000000000004
14.43,-0.91,-1.26,-2.05,0.39,-1.24,14.43
-1.4400000000000013,-0.76,0.04,-0.19,-0.71,1.52,-1.4400000000000013
-13.06,-1.53,-1.48,0.46,-0.63,-0.67,-13.06
11.57,-1.08,0.34,0.23,0.12,-0.58,11.57
13.53,-0.75,-0.16,0.97,1.57,1.11,13.53
15.839999999999996,0.51,0.98,-1.18,-0.71,0.52,15.839999999999996
17.02,-0.12,0.34,0.98,0.82,-1.09,17.02
-11.08,0.01,-0.92,-0.78,-1.71,0.13,-11.08
6.65,-1.78,0.39,1.36,0.53,0.05,6.65
18.78,1.53,0.33,-0.86,0.13,1.96,18.78
-7.279999999999999,-1.09,-1.38,0.61,-0.22,-0.53,-7.279999999999999
12.43,-1.26,-1.95,-1.46,1.61,-0.01,12.43
21.319999999999997,-1.96,1.18,1.23,1.23,-0.42,21.319999999999997
0.8599999999999985,-0.27,0.14,1.4,-0.55,-0.75,0.8599999999999985
28.840000000000003,0.7,1.21,-0.05,0.67,0.11,28.840000000000003
5.829999999999999,-0.25,-0.83,-1.15,-0.61,-0.98,5.829999999999999
8.6,0.28,1.22,0.2,-0.92,0.86,8.6
24.33,0.3,0.49,-0.52,1.13,1.13,24.33
6.650000000000001,-0.18,0.72,1.1,-0.47,-0.08,6.650000000000001
8.699999999999998,0.08,-1.1,0.44,1.02,-0.14,8.699999999999998
27.65,0.34,1.4,-0.41,0.36,-0.57,27.65
14.600000000000001,-0.6,0.34,0.24,0.56,0.08,14.600000000000001
21.529999999999998,0.47,1.67,1.06,0.34,0.5,21.529999999999998
5.599999999999999,-0.3,-0.16,0.49,0.09,0.79,5.599999999999999
42.629999999999995,1.27,-0.1,-2.01,2.03,-0.65,42.629999999999995
26.399999999999995,0.2,0.73,1.41,1.81,-0.36,26.399999999999995
11.729999999999999,1.19,0.2,2.74,1.1,-0.18,11.729999999999999
-10.170000000000002,-0.79,-2.63,0.67,1.01,0.75,-10.170000000000002
7.699999999999998,-2.35,-1.26,0.48,1.79,-0.06,7.699999999999998
-1.8300000000000005,1.09,-1.03,0.21,-0.27,1.19,-1.8300000000000005
16.82,-0.54,1.68,-0.31,-1.07,-1.04,16.82
5.990000000000002,-0.62,0.37,-0.61,-0.82,0.89,5.990000000000002
-3.7299999999999986,-3.21,-0.43,-1.33,-0.87,0.24,-3.7299999999999986
-3.6900000000000004,-0.21,-0.3,1.19,-0.01,1.81,-3.6900000000000004
-7.500000000000001,0.71,-0.97,1.93,0.28,1.87,-7.500000000000001
8.129999999999999,-0.27,0.27,0.43,-0.17,1.27,8.129999999999999
-8.410000000000002,1.93,-2.29,0.81,-0.89,-2.59,-8.410000000000002
14.89,0.52,0.52,0.68,0.37,0.88,14.89
20.85,-0.6,0.26,0.7,1.35,0.04,20.85
25.689999999999998,-0.21,-0.06,-1.19,0.77,-1.46,25.689999999999998
8.850000000000001,0.39,0.08,-1.55,-1.49,-0.85,8.850000000000001
23.78,-0.34,1.48,-0.11,0.55,1.27,23.78
22.56,1.07,-0.01,-0.71,0.5,-0.69,22.56
27.57,1.81,0.87,0.21,0.51,0.18,27.57
31.93,-0.37,0.5,-0.24,1.94,-0.69,31.93
-6.690000000000001,0.51,-0.78,-0.79,-1.79,0.41,-6.690000000000001
17.17,-0.53,1.08,0.41,0.15,-1.41,17.17
19.0,0.58,-0.66,-1.43,0.43,-1.26,19.0
3.1899999999999995,-2.09,1.3,-0.56,-1.74,-0.96,3.1899999999999995
13.239999999999998,-0.72,1.14,-1.66,-1.34,0.98,13.239999999999998
33.7,-0.45,0.23,-0.49,2.02,-1.29,33.7
16.400000000000002,0.28,1.5,-0.37,-0.75,0.77,16.400000000000002
-2.2700000000000005,1.0,-0.8,1.46,0.05,0.51,-2.2700000000000005
10.179999999999998,1.49,0.77,-0.0,-0.67,2.71,10.179999999999998
8.42,-0.79,0.32,0.51,0.56,2.13,8.42
-1.4200000000000006,0.05,-0.1,1.55,-0.14,0.88,-1.4200000000000006
16.36,0.19,0.92,0.73,-0.4,-1.84,16.36
-31.110000000000003,-1.67,-1.84,-0.09,-2.35,-0.16,-31.110000000000003
24.049999999999997,0.13,0.86,0.5,0.9,0.41,24.049999999999997
16.64,-0.32,-0.11,-0.85,0.23,-1.58,16.64
4.340000000000002,1.07,-0.96,0.15,0.32,1.16,4.340000000000002
16.4,-1.68,-0.33,0.55,1.75,-0.04,16.4
36.22,-0.59,2.03,0.8,1.37,-1.21,36.22
14.39,0.52,-1.08,-1.31,0.58,0.65,14.39
19.5,-0.48,1.43,-0.37,-0.27,-0.04,19.5
21.349999999999998,-0.24,1.28,-1.04,-0.75,-1.19,21.349999999999998
13.620000000000001,1.88,-0.32,-0.77,-0.29,0.85,13.620000000000001
-3.080000000000001,0.66,-0.58,-0.4,-1.46,0.14,-3.080000000000001
2.9799999999999995,1.28,-0.58,0.64,-0.58,-1.1,2.9799999999999995
26.15,0.68,2.35,0.54,-0.41,-0.35,26.15
23.080000000000002,1.91,0.31,-0.77,-0.06,0.22,23.080000000000002
20.970000000000002,0.47,1.51,1.28,0.2,-0.04,20.970000000000002
-1.360000000000001,0.4,-0.61,0.98,-0.2,0.49,-1.360000000000001
12.860000000000003,1.71,0.55,0.23,-0.52,-0.08,12.860000000000003
27.74,-1.14,0.53,-2.13,0.97,0.73,27.74
-12.41,0.1,-0.53,-0.02,-1.77,0.82,-12.41
24.0,-0.16,1.52,0.39,0.23,0.4,24.0
3.2700000000000005,-0.98,-0.45,0.13,-0.3,-0.58,3.2700000000000005
-3.7299999999999995,-0.28,0.04,2.32,-0.33,-0.68,-3.7299999999999995
30.13,-0.15,1.5,1.57,1.95,0.06,30.13
-5.750000000000002,0.64,-1.05,-0.35,-1.12,0.47,-5.750000000000002
28.68,0.04,0.23,-0.85,0.85,-2.41,28.68
20.23,-0.25,-0.11,-2.02,0.38,-0.17,20.23
32.050000000000004,0.56,2.0,0.32,0.97,1.38,32.050000000000004
17.84,0.49,-0.87,-1.64,0.37,-0.4,17.84
-0.7099999999999987,1.28,-0.48,-0.01,-1.16,-0.34,-0.7099999999999987
-10.120000000000001,-0.94,-0.85,-0.05,-0.61,2.63,-10.120000000000001
24.56,0.84,1.08,-0.11,0.11,-0.43,24.56
12.55,2.62,-0.11,-0.6,-0.75,0.34,12.55
16.26,1.42,1.09,-0.76,-0.78,1.25,16.26
-2.5,2.1,-0.15,1.21,-1.47,-0.84,-2.5
12.870000000000001,-1.01,0.41,-0.18,0.24,1.22,12.870000000000001
25.710000000000004,-0.65,0.09,-1.34,1.16,1.1,25.710000000000004
0.3700000000000001,0.36,0.12,-0.51,-1.4,0.31,0.3700000000000001
32.6,0.76,2.02,-0.39,0.27,1.11,32.6
6.890000000000001,1.14,-0.62,-0.28,-0.53,-0.9,6.890000000000001
17.39,1.47,0.06,-0.07,0.25,0.05,17.39
-6.86,-0.22,-0.76,1.57,-0.57,-0.93,-6.86
37.03,-0.08,2.16,-0.82,0.71,-0.25,37.03
16.759999999999998,0.24,0.92,-1.72,-0.9,0.91,16.759999999999998
-0.7000000000000002,0.1,0.21,0.71,-0.89,1.06,-0.7000000000000002
23.65,0.82,0.24,0.47,1.16,-0.59,23.65
16.08,0.66,1.74,0.64,-0.22,2.32,16.08
35.720000000000006,0.23,1.4,-0.42,1.07,-0.55,35.720000000000006
-3.1799999999999984,0.32,-0.61,1.9,-0.22,-1.11,-3.1799999999999984
5.4,0.1,0.54,-0.03,-0.81,1.04,5.4
4.600000000000002,1.26,-1.65,-0.88,-0.16,-0.53,4.600000000000002
46.37,0.53,1.84,-0.38,1.58,-1.47,46.37
-8.999999999999998,0.46,-0.59,0.48,-1.76,-1.29,-8.999999999999998
25.28,0.48,-0.63,-0.32,1.84,0.14,25.28
14.58,0.9,-0.76,-1.34,-0.08,-1.49,14.58
11.140000000000002,-0.7,0.24,-0.11,0.33,0.6,11.140000000000002
4.970000000000001,-1.2,-0.94,-2.18,-0.37,0.74,4.970000000000001
13.339999999999996,1.49,0.19,1.37,0.38,0.11,13.339999999999996
-21.28,-0.61,-2.39,1.22,-0.05,1.39,-21.28
22.050000000000004,-0.95,2.43,-0.25,-0.69,-0.21,22.050000000000004
-3.0500000000000003,0.17,-0.07,-0.52,-1.8,-0.8,-3.0500000000000003
5.409999999999998,1.07,-0.88,-1.72,-1.06,-0.09,5.409999999999998
16.59,-0.76,-0.28,-0.8,1.01,0.49,16.59
24.86,2.22,-0.38,-0.28,1.18,0.39,24.86
-7.1499999999999995,-0.94,0.56,0.4,-1.79,-0.65,-7.1499999999999995
16.05,0.19,1.45,0.7,-0.56,-0.71,16.05
10.1,0.8,-2.43,-0.81,1.41,0.3,10.1
-5.92,-0.76,-1.2,0.84,0.08,-0.22,-5.92
2.1199999999999988,0.37,0.16,0.09,-1.32,-1.03,2.1199999999999988
8.98,0.75,0.56,0.38,-0.59,0.77,8.98
17.57,-0.37,1.3,-0.75,-0.53,-0.15,17.57
9.98,0.85,-0.04,0.04,-0.39,0.27,9.98
-0.45000000000000107,-0.07,-0.78,0.13,0.15,2.35,-0.45000000000000107
-7.719999999999999,-0.61,-0.84,0.28,-0.99,-1.07,-7.719999999999999
-8.75,-1.44,-0.77,-0.75,-1.28,-0.25,-8.75
4.74,-2.37,0.49,-0.56,-0.41,0.59,4.74
19.79,0.37,-0.63,0.45,1.55,-1.01,19.79
-6.42,0.75,-1.11,1.18,-0.71,-0.75,-6.42
24.200000000000003,1.15,0.72,-0.68,0.13,-0.71,24.200000000000003
-3.5999999999999983,-1.59,0.19,-0.36,-0.95,1.3,-3.5999999999999983
2.1100000000000003,-0.91,0.14,1.08,-0.26,-0.73,2.1100000000000003
26.930000000000003,0.3,0.46,0.88,1.87,-0.46,26.930000000000003
-0.9300000000000007,0.2,-1.27,0.67,0.18,-0.18,-0.9300000000000007
-2.9699999999999998,-0.62,-0.35,0.24,-0.97,-0.31,-2.9699999999999998
-8.09,0.02,-1.54,-1.05,-0.66,1.57,-8.09
8.09,-0.83,-0.06,-1.04,-0.78,-1.44,8.09
2.209999999999999,0.67,-1.33,0.91,0.47,-0.08,2.209999999999999
23.160000000000004,0.94,3.1,0.48,-1.12,1.49,23.160000000000004
41.519999999999996,0.19,2.11,-0.51,1.28,-0.0,41.519999999999996
3.0,2.66,-0.28,3.0,0.44,0.85,3.0
0.019999999999999796,1.7,-0.79,0.97,-0.29,0.15,0.019999999999999796
6.69,0.08,0.57,0.53,-0.58,0.12,6.69
8.41,-2.33,0.99,1.69,0.19,-1.61,8.41
9.349999999999998,0.74,-0.76,0.18,0.69,0.55,9.349999999999998
18.39,1.08,0.15,0.17,0.74,-0.07,18.39
20.22,-0.69,0.45,-1.13,-0.08,-1.38,20.22
17.03,-0.55,-0.51,-0.98,1.1,1.02,17.03
22.5,1.31,-0.19,-0.43,0.8,0.13,22.5
